Year,Country,Per-capita_Per-capita territorial,Per-capita_Per-capita consumption
1978,MWI,0.0314672999285483,
1979,MWI,0.0288229810961903,
1980,MWI,0.0309217419846994,
1981,MWI,0.025277474463712,
1982,MWI,0.0238593237240579,
1983,MWI,0.0222157012469083,
1984,MWI,0.0206835665043562,
1985,MWI,0.0199121263454183,
1986,MWI,0.0190622926102179,
1987,MWI,0.0179328211145417,
1988,MWI,0.0168805649554235,
1989,MWI,0.0167580235812779,
1990,MWI,0.0211806016365675,0.0439277718895177
1991,MWI,0.021864145962891,0.0429285837643018
1992,MWI,0.0212365708605491,0.0412011704565043
1993,MWI,0.0234682407346505,0.0449979203286988
1994,MWI,0.0242909287738793,0.0462899777272474
1995,MWI,0.0244647685148576,0.0479739338991706
1996,MWI,0.0243405020526202,0.0537669726812754
1997,MWI,0.0237510862721293,0.0516821618719295
1998,MWI,0.0229315544888625,0.0493071398849622
1999,MWI,0.0222157588225547,0.0470562093814686
2000,MWI,0.0208447433467501,0.0197518673020613
2001,MWI,0.0183532428376454,0.0171436652084438
2002,MWI,0.0198301791561715,0.0193649325410041
2003,MWI,0.0207381550207001,0.0222348434763117
2004,MWI,0.0198279286162892,0.0184250609675811
2005,MWI,0.0181652313034393,0.0168230275173031
2006,MWI,0.0176422481893834,0.0182176730269673
2007,MWI,0.018594914068082,0.017084827603731
2008,MWI,0.0196179369396588,0.0182958957526622
2009,MWI,0.0193411358452882,0.0172739123688121
2010,MWI,0.017958999651567,0.0167914030456746
2011,MWI,0.0190314244255051,0.0177066695015303
2012,MWI,0.0186743419749019,0.0187606647196871
2013,MWI,0.0195159985076583,0.0174612182035089
2014,MWI,0.0172381727046249,0.0157214361886228
2015,MWI,0.0174477978520966,0.0159458854025054
2016,MWI,0.0189043949845409,0.0194008564821623
2017,MWI,0.0187688791781973,0.0173928346790829
2018,MWI,0.0256021773531052,0.0393820923979569
2019,MWI,0.0236729232830284,0.0375644416202818
2020,MWI,0.026349600874867,0.0407057308036508
2021,MWI,0.0287207224860731,0.0443149974212396
2022,MWI,0.0282075608623678,
1950,MYS,0.167028183622678,
1951,MYS,0.232854070786807,
1952,MYS,0.277174894770831,
1953,MYS,0.275634735068796,
1954,MYS,0.289402392659296,
1955,MYS,0.298812370747518,
1956,MYS,0.295829431775863,
1957,MYS,0.133583734485345,
1958,MYS,0.141608787297866,
1959,MYS,0.114270157030416,
1960,MYS,0.146376804499967,
1961,MYS,0.158348720417407,
1962,MYS,0.156608482575336,
1963,MYS,0.185398963607406,
1964,MYS,0.2285543740962,
1965,MYS,0.251586897215024,
1966,MYS,0.287365122587688,
1967,MYS,0.288463654292717,
1968,MYS,0.292625992383092,
1969,MYS,0.247864020458096,
1970,MYS,0.386247684666712,
1971,MYS,0.43095253163147,
1972,MYS,0.452297169012689,
1973,MYS,0.431867064909098,
1974,MYS,0.458552966504569,
1975,MYS,0.456800563710746,
1976,MYS,0.547627034790852,
1977,MYS,0.505266256844502,
1978,MYS,0.506092882799617,
1979,MYS,0.578833966661293,
1980,MYS,0.578918553883988,
1981,MYS,0.621272500477135,
1982,MYS,0.600744025414171,
1983,MYS,0.726541908337246,
1984,MYS,0.646602446045038,
1985,MYS,0.656290830192323,
1986,MYS,0.70345269888112,
1987,MYS,0.695846158472179,
1988,MYS,0.708041282402989,
1989,MYS,0.803117716223242,
1990,MYS,0.845547866777222,1.02919828931791
1991,MYS,0.996503057779514,1.10415337475766
1992,MYS,1.07482349524994,1.20087214984321
1993,MYS,1.2423965646816,1.24992332119464
1994,MYS,1.22658973990794,1.21768388841158
1995,MYS,1.5022855345077,1.34157461160061
1996,MYS,1.45944539367442,1.33010033223159
1997,MYS,1.53651996716066,1.44705862707409
1998,MYS,1.37375079648746,0.992537121290313
1999,MYS,1.26876687719087,1.14118684519811
2000,MYS,1.46159804326281,1.34286591206235
2001,MYS,1.51739356207536,1.37371371425462
2002,MYS,1.49263326029826,1.40410962383995
2003,MYS,1.69213961094648,1.39796605340168
2004,MYS,1.82801588064238,1.45007296224731
2005,MYS,1.78943426938227,1.44604103033414
2006,MYS,1.75193647804605,1.42757224345887
2007,MYS,1.76745807693098,1.49220860024373
2008,MYS,1.90255815110759,1.62006948148598
2009,MYS,1.85823678316355,1.5225465345228
2010,MYS,1.89453294156362,1.69415452144571
2011,MYS,1.90265669460809,1.78098135928438
2012,MYS,1.95987985089906,1.93471266575536
2013,MYS,2.18877344327188,2.16711686247608
2014,MYS,2.18517209888727,2.13377324442669
2015,MYS,2.06881231279197,2.00169747366507
2016,MYS,2.05013970744697,1.93862257293406
2017,MYS,2.08353481099835,1.93954417969819
2018,MYS,2.20878720228885,2.08385804046839
2019,MYS,2.22552240364271,2.07631762041722
2020,MYS,2.21340098451002,2.05977585628784
2021,MYS,2.27433486039665,2.11353996147542
2022,MYS,2.34930196675429,
1950,MDV,0.0,
1951,MDV,0.0,
1952,MDV,0.0,
1953,MDV,0.0,
1954,MDV,0.0,
1955,MDV,0.0,
1956,MDV,0.0,
1957,MDV,0.0,
1958,MDV,0.0,
1959,MDV,0.0,
1960,MDV,0.0,
1961,MDV,0.0,
1962,MDV,0.0,
1963,MDV,0.0,
1964,MDV,0.0,
1965,MDV,0.0,
1966,MDV,0.0,
1967,MDV,0.0,
1968,MDV,0.0,
1969,MDV,0.0,
1970,MDV,0.0,
1971,MDV,0.0078699258652983,
1972,MDV,0.00763417054737,
1973,MDV,0.0074107010523195,
1974,MDV,0.007197144173192,
1975,MDV,0.0139737014937887,
1976,MDV,0.0203433965334852,
1977,MDV,0.026351849899863,
1978,MDV,0.0384553757410671,
1979,MDV,0.0498983321482479,
1980,MDV,0.0727771140235434,
1981,MDV,0.076622481035936,
1982,MDV,0.0744887493338987,
1983,MDV,0.0780644477776725,
1984,MDV,0.0867735427468165,
1985,MDV,0.094546256756118,
1986,MDV,0.111547724679934,
1987,MDV,0.107707974306752,
1988,MDV,0.123129380564501,
1989,MDV,0.156008387745082,
1990,MDV,0.208928817507346,
1991,MDV,0.180917510230454,
1992,MDV,0.263448414291449,
1993,MDV,0.21965059285322,
1994,MDV,0.214114932137462,
1995,MDV,0.263353575412071,
1996,MDV,0.299422758403736,
1997,MDV,0.334522747546833,
1998,MDV,0.299493053222107,
1999,MDV,0.413503960648806,
2000,MDV,0.435387441727108,
2001,MDV,0.438529325778564,
2002,MDV,0.554255450178593,
2003,MDV,0.464293164124269,
2004,MDV,0.602379730914988,
2005,MDV,0.534170634946485,
2006,MDV,0.645672246589546,
2007,MDV,0.655130626280273,
2008,MDV,0.682729612358,
2009,MDV,0.690471210788541,
2010,MDV,0.705247873885086,
2011,MDV,0.718406153188762,
2012,MDV,0.781856793767853,
2013,MDV,0.743646563254876,
2014,MDV,0.861452519328691,
2015,MDV,0.801226864287322,
2016,MDV,0.862957125119977,
2017,MDV,0.874181380994916,
2018,MDV,0.969866750517603,
2019,MDV,1.05647482299587,
2020,MDV,0.874740979476633,
2021,MDV,0.909051087635914,
2022,MDV,0.894990118819747,
1950,MLI,0.0,
1951,MLI,0.0,
1952,MLI,0.0,
1953,MLI,0.0,
1954,MLI,0.0,
1955,MLI,0.0,
1956,MLI,0.0,
1957,MLI,0.0,
1958,MLI,0.0,
1959,MLI,0.0024642788562789,
1960,MLI,0.0061719251468918,
1961,MLI,0.0059037899933342,
1962,MLI,0.0069155726867636,
1963,MLI,0.0086168795335108,
1964,MLI,0.0084995165899939,
1965,MLI,0.0094300380240088,
1966,MLI,0.0089553698808866,
1967,MLI,0.0103591799401443,
1968,MLI,0.0090395298640956,
1969,MLI,0.0072586131693678,
1970,MLI,0.0089378763963197,
1971,MLI,0.0099233691823047,
1972,MLI,0.0105559054934508,
1973,MLI,0.0113010742380477,
1974,MLI,0.0126271717711651,
1975,MLI,0.0138984830403658,
1976,MLI,0.0136412443207176,
1977,MLI,0.0162713664473845,
1978,MLI,0.01523997040949,
1979,MLI,0.0161799656850059,
1980,MLI,0.0144871363638593,
1981,MLI,0.0143071705134263,
1982,MLI,0.0129481919464761,
1983,MLI,0.0144592505371547,
1984,MLI,0.0147785375881426,
1985,MLI,0.0135129725619544,
1986,MLI,0.0124308348189149,
1987,MLI,0.011513863824919,
1988,MLI,0.012131008868192,
1989,MLI,0.0129363413133834,
1990,MLI,0.0128832349539443,
1991,MLI,0.0127397924468487,
1992,MLI,0.0135581434820356,
1993,MLI,0.0144354416920788,
1994,MLI,0.0154112007173728,
1995,MLI,0.0163737502801355,
1996,MLI,0.0174036634354793,
1997,MLI,0.0191446898344101,
1998,MLI,0.0240102255313439,
1999,MLI,0.0242740835319762,
2000,MLI,0.0258917505946428,
2001,MLI,0.0273657472696408,
2002,MLI,0.0276089171782683,
2003,MLI,0.0275478410797457,
2004,MLI,0.0301129352701283,
2005,MLI,0.0301201368592254,
2006,MLI,0.0307555869652391,
2007,MLI,0.0346568460906509,
2008,MLI,0.0366982136148036,
2009,MLI,0.0342587976093346,
2010,MLI,0.0367050908866347,
2011,MLI,0.038778697950976,
2012,MLI,0.0402671876251727,
2013,MLI,0.0440332595133563,
2014,MLI,0.0487584650330207,
2015,MLI,0.0494468836074809,
2016,MLI,0.0618040315313773,
2017,MLI,0.0658087988909152,
2018,MLI,0.06720578843002,
2019,MLI,0.0773974184337262,
2020,MLI,0.082537849276935,
2021,MLI,0.0870607205244364,
2022,MLI,0.0857720829620835,
1950,MLT,0.229551894145741,
1951,MLT,0.234751230767167,
1952,MLT,0.216601522117969,
1953,MLT,0.202301094673701,
1954,MLT,0.264350453172205,
1955,MLT,0.287395394257037,
1956,MLT,0.246409569209147,
1957,MLT,0.255563773684749,
1958,MLT,0.268375522959526,
1959,MLT,0.314568062438793,
1960,MLT,0.27545108817989,
1961,MLT,0.237304224015187,
1962,MLT,0.268294718767514,
1963,MLT,0.336443432443961,
1964,MLT,0.412424906825329,
1965,MLT,0.395219377391613,
1966,MLT,0.34986361511287,
1967,MLT,0.443540704230191,
1968,MLT,0.547075191397714,
1969,MLT,0.562477682591948,
1970,MLT,0.573848973095677,
1971,MLT,0.571249036017252,
1972,MLT,0.726124303602401,
1973,MLT,0.695777578883783,
1974,MLT,0.639150653791297,
1975,MLT,0.569427975182952,
1976,MLT,0.645942672587808,
1977,MLT,0.674576772381164,
1978,MLT,0.778706797041525,
1979,MLT,0.747418079044757,
1980,MLT,0.836363527355682,
1981,MLT,0.926869409447532,
1982,MLT,1.05397034751581,
1983,MLT,0.793266566730634,
1984,MLT,1.07487734262582,
1985,MLT,0.936646062362869,
1986,MLT,1.1502708106711,
1987,MLT,1.42467388764222,
1988,MLT,1.53164136715034,
1989,MLT,1.63583811834405,
1990,MLT,1.81311885959318,2.53626048808427
1991,MLT,1.68184177953348,2.40603115964311
1992,MLT,1.68328925486394,2.54799034065741
1993,MLT,2.09878776618601,2.7149171890875
1994,MLT,1.91653909083527,2.65184046518617
1995,MLT,1.75265191166848,2.66365443972517
1996,MLT,1.79505585396895,2.73196661425878
1997,MLT,1.79422893538991,2.54648021664615
1998,MLT,1.75579622091551,3.3120048431533
1999,MLT,1.77331157222156,2.89269609978387
2000,MLT,1.68738083904252,3.14967606975285
2001,MLT,1.85720629753839,3.27024827272083
2002,MLT,1.85270772353381,3.41543396129846
2003,MLT,1.98586857922828,2.99170786001685
2004,MLT,1.90211495722588,2.87342914406727
2005,MLT,1.76756770524056,2.19324927532651
2006,MLT,1.77050200459059,2.55969303916627
2007,MLT,1.80906166689945,3.13627305504477
2008,MLT,1.77621279346575,3.90581976153695
2009,MLT,1.6594567864343,3.04797219017377
2010,MLT,1.69638467661707,3.84969905108512
2011,MLT,1.66493154263021,5.24857628888844
2012,MLT,1.7249102745728,5.0482888160064
2013,MLT,1.48416262987934,4.04800146350256
2014,MLT,1.44545439557955,4.65322769711568
2015,MLT,0.995449844608831,5.03754037967835
2016,MLT,0.791457787157984,5.354070895171
2017,MLT,0.871340912343106,4.987380633638
2018,MLT,0.858738431611743,5.73560970326942
2019,MLT,0.893484874925715,5.30971503366359
2020,MLT,0.845853039066723,4.47007573505563
2021,MLT,0.832499233511569,5.30405227831728
2022,MLT,0.847063120711734,
1950,MHL,0.0,
1951,MHL,0.0,
1952,MHL,0.0,
1953,MHL,0.0,
1954,MHL,0.0,
1955,MHL,0.0,
1956,MHL,0.0,
1957,MHL,0.0,
1958,MHL,0.0,
1959,MHL,0.0,
1960,MHL,0.0,
1961,MHL,0.0,
1962,MHL,0.0,
1963,MHL,0.0,
1964,MHL,0.0,
1965,MHL,0.0,
1966,MHL,0.0,
1967,MHL,0.0,
1968,MHL,0.0,
1969,MHL,0.0,
1970,MHL,0.0,
1971,MHL,0.0,
1972,MHL,0.0,
1973,MHL,0.0,
1974,MHL,0.0,
1975,MHL,0.0,
1976,MHL,0.0,
1977,MHL,0.0,
1978,MHL,0.0,
1979,MHL,0.0,
1980,MHL,0.0,
1981,MHL,0.0,
1982,MHL,0.0,
1983,MHL,0.0,
1984,MHL,0.0,
1985,MHL,0.0,
1986,MHL,0.0,
1987,MHL,0.0,
1988,MHL,0.0,
1989,MHL,0.0,
1990,MHL,0.0,
1991,MHL,0.0,
1992,MHL,0.437363323961262,
1993,MHL,0.469924812030075,
1994,MHL,0.461476725521669,
1995,MHL,0.473354108319198,
1996,MHL,0.465675812022197,
1997,MHL,0.458382673134955,
1998,MHL,0.47024302159356,
1999,MHL,0.445814912508823,
2000,MHL,0.497934493951018,
2001,MHL,0.514582912171724,
2002,MHL,0.550499119201409,
2003,MHL,0.532178444937882,
2004,MHL,0.587857077248094,
2005,MHL,0.570513646318347,
2006,MHL,0.608766233766234,
2007,MHL,0.629186868499944,
2008,MHL,0.650364203954214,
2009,MHL,0.671729516914523,
2010,MHL,0.692676351654935,
2011,MHL,0.717373657284174,
2012,MHL,0.70877152654062,
2013,MHL,0.739990652749649,
2014,MHL,0.773517919831809,
2015,MHL,0.789313904068002,
2016,MHL,0.806968900660059,
2017,MHL,0.847691101362663,
2018,MHL,0.86977320663637,
2019,MHL,0.894294401717045,
2020,MHL,0.921382995876811,
2021,MHL,1.00204741023725,
2022,MHL,1.00242261592638,
1950,MRT,0.0,
1951,MRT,0.0,
1952,MRT,0.0,
1953,MRT,0.0,
1954,MRT,0.0,
1955,MRT,0.0,
1956,MRT,0.0,
1957,MRT,0.0,
1958,MRT,0.0,
1959,MRT,0.0110228736876657,
1960,MRT,0.0119263713538101,
1961,MRT,0.0150871048194016,
1962,MRT,0.0191887016924435,
1963,MRT,0.0263362925084221,
1964,MRT,0.0341213226277684,
1965,MRT,0.0455665317966366,
1966,MRT,0.0492612323149663,
1967,MRT,0.0526833380162967,
1968,MRT,0.0605835139006033,
1969,MRT,0.068881149709046,
1970,MRT,0.10425967609994,
1971,MRT,0.0942612211930357,
1972,MRT,0.102402600018802,
1973,MRT,0.10428905013859,
1974,MRT,0.104401305965427,
1975,MRT,0.106723094263365,
1976,MRT,0.10509807663066,
1977,MRT,0.110038955238035,
1978,MRT,0.111831175718427,
1979,MRT,0.112742344794788,
1980,MRT,0.114157221041565,
1981,MRT,0.11146291459267,
1982,MRT,0.150782190433527,
1983,MRT,0.155496151166555,
1984,MRT,0.140357084936677,
1985,MRT,0.102504488150424,
1986,MRT,0.0567294157037034,
1987,MRT,0.478096172421468,
1988,MRT,0.455965247997347,
1989,MRT,0.391296341762828,
1990,MRT,0.116149982029155,
1991,MRT,0.114697657941579,
1992,MRT,0.115016016096654,
1993,MRT,0.113094663362336,
1994,MRT,0.112733679424289,
1995,MRT,0.116369881458161,
1996,MRT,0.119399740449668,
1997,MRT,0.118344243277121,
1998,MRT,0.114487310532323,
1999,MRT,0.114095529630304,
2000,MRT,0.112801358662681,
2001,MRT,0.115865498983823,
2002,MRT,0.120849005015765,
2003,MRT,0.122081235351119,
2004,MRT,0.128284533738323,
2005,MRT,0.130225676182106,
2006,MRT,0.137301089709651,
2007,MRT,0.152114696951921,
2008,MRT,0.154844650801152,
2009,MRT,0.165293870538144,
2010,MRT,0.167095194881125,
2011,MRT,0.172714901703016,
2012,MRT,0.18371407517877,
2013,MRT,0.158146672779973,
2014,MRT,0.182255418550694,
2015,MRT,0.207655896328597,
2016,MRT,0.176955490700086,
2017,MRT,0.224370455054602,
2018,MRT,0.234173679339839,
2019,MRT,0.234953348073805,
2020,MRT,0.249855288440592,
2021,MRT,0.265974038912748,
2022,MRT,0.263824852405357,
1950,MUS,0.104673580198042,
1951,MUS,0.0702912276547887,
1952,MUS,0.0863481738260696,
1953,MUS,0.0894837315066955,
1954,MUS,0.0874725576289791,
1955,MUS,0.0586396276551186,
1956,MUS,0.0981144046663211,
1957,MUS,0.0957096551900156,
1958,MUS,0.0886613075831861,
1959,MUS,0.0924622079672108,
1960,MUS,0.0724120452264945,
1961,MUS,0.0735672772750681,
1962,MUS,0.097207468914742,
1963,MUS,0.0784853700516351,
1964,MUS,0.113134360521496,
1965,MUS,0.109408036613465,
1966,MUS,0.0968414202375326,
1967,MUS,0.17224412565209,
1968,MUS,0.216482801436749,
1969,MUS,0.19089644235111,
1970,MUS,0.163832721972257,
1971,MUS,0.128203301947266,
1972,MUS,0.220131235685615,
1973,MUS,0.21378188238992,
1974,MUS,0.21557132103018,
1975,MUS,0.181246707163861,
1976,MUS,0.187743149596852,
1977,MUS,0.191765270542444,
1978,MUS,0.185778243423504,
1979,MUS,0.191482435741686,
1980,MUS,0.168610222387458,
1981,MUS,0.152607683796879,
1982,MUS,0.13920274422461,
1983,MUS,0.163326653306613,
1984,MUS,0.168982183743914,
1985,MUS,0.188151523393669,
1986,MUS,0.209811477650265,
1987,MUS,0.241488711353487,
1988,MUS,0.218917065195945,
1989,MUS,0.266490615723318,
1990,MUS,0.365957680983958,0.673208453876859
1991,MUS,0.375817629740849,0.695518693851994
1992,MUS,0.416549716907092,0.760095040521338
1993,MUS,0.427089473479861,0.767160292072114
1994,MUS,0.386170729304779,0.755722234250477
1995,MUS,0.430095663963413,0.809486819919089
1996,MUS,0.453715090802718,0.926719684087331
1997,MUS,0.460204161765563,0.912796816411236
1998,MUS,0.495447241564006,0.854262573908555
1999,MUS,0.549189364972835,0.864819078018362
2000,MUS,0.603653170823978,1.03684739547839
2001,MUS,0.637409489484784,0.983233680051885
2002,MUS,0.637777842609071,0.993847322812749
2003,MUS,0.672118743661156,1.03157110970534
2004,MUS,0.674195044706409,1.10759708414554
2005,MUS,0.714599124993641,0.966532720655785
2006,MUS,0.782752870686854,1.04246196943439
2007,MUS,0.791761898465588,1.02090415039792
2008,MUS,0.805842199165311,1.13962688620822
2009,MUS,0.790706541612104,1.03716474562809
2010,MUS,0.832209953792088,1.03969302351513
2011,MUS,0.831107199611891,1.0576999323278
2012,MUS,0.839576487202666,1.07317614801737
2013,MUS,0.860004447230205,1.08186935925814
2014,MUS,0.888467185145572,1.13023952518993
2015,MUS,0.888525951685531,1.06308185311456
2016,MUS,0.916600909954394,1.11371667610517
2017,MUS,0.956175791142785,1.18882270963239
2018,MUS,0.939491933261334,1.20227045683881
2019,MUS,0.951955558949887,1.21590021129652
2020,MUS,0.80056833417063,1.11094451674907
2021,MUS,0.864469257661958,1.20971635325261
2022,MUS,0.897404870034416,
1950,MEX,0.30167655608276,
1951,MEX,0.336141298570743,
1952,MEX,0.349469541306206,
1953,MEX,0.33593075792891,
1954,MEX,0.32332048826176,
1955,MEX,0.344166643386076,
1956,MEX,0.355735499225379,
1957,MEX,0.404613959119873,
1958,MEX,0.431251053237387,
1959,MEX,0.45219649610225,
1960,MEX,0.474483500722258,
1961,MEX,0.475586947070668,
1962,MEX,0.449736956007668,
1963,MEX,0.45252349534102,
1964,MEX,0.48994014035296,
1965,MEX,0.480023867827868,
1966,MEX,0.499419372916848,
1967,MEX,0.538030275062578,
1968,MEX,0.543227922523181,
1969,MEX,0.572449172216388,
1970,MEX,0.618423254821067,
1971,MEX,0.663606414397912,
1972,MEX,0.674223344260955,
1973,MEX,0.711905409288854,
1974,MEX,0.741565026082691,
1975,MEX,0.763270336429487,
1976,MEX,0.829531091839446,
1977,MEX,0.843354174308951,
1978,MEX,0.945375325342467,
1979,MEX,0.993935262824508,
1980,MEX,1.07929974551288,
1981,MEX,1.11840031347561,
1982,MEX,1.1738932174662,
1983,MEX,1.0509787898047,
1984,MEX,1.02741713851817,
1985,MEX,1.04753189994692,
1986,MEX,1.05057939507233,
1987,MEX,1.07695076531028,
1988,MEX,1.05744550587198,
1989,MEX,1.10036131703451,
1990,MEX,1.05884206929336,1.07345882135302
1991,MEX,1.08098524608095,1.10910968543596
1992,MEX,1.0686068055028,1.11212568317567
1993,MEX,1.06484600617548,1.11013199185187
1994,MEX,1.08733143510789,1.12691363299986
1995,MEX,1.00453269072505,0.978963794863293
1996,MEX,1.01845064884721,1.00953189339524
1997,MEX,1.06226049329247,1.09838473847823
1998,MEX,1.09814986062843,1.14883581418711
1999,MEX,1.09434073814088,1.1555012019393
2000,MEX,1.09234784421349,1.22618083638854
2001,MEX,1.11958332008306,1.23227018213109
2002,MEX,1.11019539842502,1.22470020866937
2003,MEX,1.16221277342421,1.20310586529028
2004,MEX,1.152135845576,1.23450395412454
2005,MEX,1.20009008253828,1.26917046562388
2006,MEX,1.21221648618552,1.28869581444163
2007,MEX,1.19385462154206,1.25436018899572
2008,MEX,1.17722357995101,1.25699695873469
2009,MEX,1.13156600213789,1.19420257125886
2010,MEX,1.10738948857286,1.20129810940027
2011,MEX,1.15578669416665,1.28550083214896
2012,MEX,1.18258378287012,1.29313399323937
2013,MEX,1.15295316742477,1.29610660076374
2014,MEX,1.11259412328896,1.26064529532581
2015,MEX,1.08925023867266,1.22502549363366
2016,MEX,1.07758250507397,1.18759393439907
2017,MEX,1.03452231420179,1.14784909090721
2018,MEX,1.03499018194623,1.14993908676037
2019,MEX,1.02184004265549,1.12269303244186
2020,MEX,0.958045344939434,1.01500525600321
2021,MEX,1.01424483654863,1.09044546332585
2022,MEX,1.10123960392527,
1950,FSM,0.0,
1951,FSM,0.0,
1952,FSM,0.0,
1953,FSM,0.0,
1954,FSM,0.0,
1955,FSM,0.0,
1956,FSM,0.0,
1957,FSM,0.0,
1958,FSM,0.0,
1959,FSM,0.0,
1960,FSM,0.0,
1961,FSM,0.0,
1962,FSM,0.0,
1963,FSM,0.0,
1964,FSM,0.0,
1965,FSM,0.0,
1966,FSM,0.0,
1967,FSM,0.0,
1968,FSM,0.0,
1969,FSM,0.0,
1970,FSM,0.0,
1971,FSM,0.0,
1972,FSM,0.0,
1973,FSM,0.0,
1974,FSM,0.0,
1975,FSM,0.0,
1976,FSM,0.0,
1977,FSM,0.0,
1978,FSM,0.0,
1979,FSM,0.0,
1980,FSM,0.0,
1981,FSM,0.0,
1982,FSM,0.0,
1983,FSM,0.0,
1984,FSM,0.0,
1985,FSM,0.0,
1986,FSM,0.0,
1987,FSM,0.0,
1988,FSM,0.0,
1989,FSM,0.0,
1990,FSM,0.0,
1991,FSM,0.0,
1992,FSM,0.359596862760343,
1993,FSM,0.367820428180704,
1994,FSM,0.38587336003822,
1995,FSM,0.444130229860054,
1996,FSM,0.451324637811978,
1997,FSM,0.476906049508247,
1998,FSM,0.493689747410373,
1999,FSM,0.466204645908606,
2000,FSM,0.438639679882552,
2001,FSM,0.401972344302712,
2002,FSM,0.366097578398457,
2003,FSM,0.393542328160637,
2004,FSM,0.34997038712109,
2005,FSM,0.288444204074274,
2006,FSM,0.281049129201004,
2007,FSM,0.328671073293649,
2008,FSM,0.275978804827789,
2009,FSM,0.370823599213854,
2010,FSM,0.260252072721865,
2011,FSM,0.29660663471966,
2012,FSM,0.314139995565082,
2013,FSM,0.340671583386275,
2014,FSM,0.339374816554153,
2015,FSM,0.356288026895178,
2016,FSM,0.354787355014783,
2017,FSM,0.353164900842162,
2018,FSM,0.351576233446619,
2019,FSM,0.359134127618312,
2020,FSM,0.356805166538811,
2021,FSM,0.372454001117965,
2022,FSM,0.364998648623414,
1950,MDA,0.80679570102431,
1951,MDA,0.852903333172384,
1952,MDA,0.890099209555206,
1953,MDA,0.916713962408086,
1954,MDA,0.973680411523717,
1955,MDA,1.0728427680372,
1956,MDA,1.14250563098465,
1957,MDA,1.21441756205368,
1958,MDA,1.25973190372423,
1959,MDA,1.28852895796949,
1960,MDA,1.3070820081765,
1961,MDA,1.31529313224941,
1962,MDA,1.35021388939695,
1963,MDA,1.4188183705973,
1964,MDA,1.48206729110611,
1965,MDA,1.54777605922939,
1966,MDA,1.61129876214981,
1967,MDA,1.6626823538187,
